User,Card,Year,Month,Day,Amount,UseChip,MerchantName,MerchantCity,MerchantCountry,Zip,MCC,target
1285.0,1.0,2013.0,6.0,9.0,$5.68,Swipe Transaction,Reed Florists,Sheridan,USA,46069.0,5193.0,No
501.0,3.0,2018.0,9.0,13.0,$10.17,Chip Transaction,Ezekiels Drugs,Perry,USA,73077.0,5912.0,No
1119.0,0.0,2017.0,12.0,4.0,$154.26,Chip Transaction,Foster Municipal Water,New Buffalo,USA,49117.0,4900.0,No
1628.0,4.0,2002.0,1.0,29.0,$40.91,Swipe Transaction,Quentins Norwood Home Supplies,Norwood,USA,2062.0,5211.0,No
1418.0,1.0,2016.0,5.0,15.0,$87.89,Chip Transaction,Annalises Saint Cloud Gourmet Supplies,Saint Cloud,USA,56301.0,5411.0,No
1571.0,2.0,2008.0,9.0,16.0,$47.95,Swipe Transaction,Evelyns Drugs,Chandler,USA,85225.0,5912.0,No
1399.0,1.0,2010.0,7.0,4.0,$60.00,Swipe Transaction,Money Transfer Company 1,Vancouver,USA,98682.0,4829.0,No
985.0,4.0,2006.0,7.0,5.0,$3.72,Swipe Transaction,Supermarket Chain 2,Muncie,USA,47302.0,5411.0,No
1073.0,0.0,2009.0,5.0,24.0,$81.31,Swipe Transaction,Department Store 1,Rocky River,USA,44116.0,5311.0,No
1959.0,0.0,2018.0,4.0,10.0,$46.05,Online Transaction,Auto Toll Provider 2,San Jose ,USA,51694.67689524219,4784.0,No
1988.0,0.0,2008.0,6.0,17.0,$13.46,Swipe Transaction,Miller Market,Isanti,USA,55040.0,5411.0,No
558.0,4.0,2019.0,7.0,14.0,$71.40,Swipe Transaction,Fast Food Chain 8,Fairfield,USA,17320.0,5814.0,No
1676.0,0.0,2007.0,9.0,11.0,$25.26,Swipe Transaction,Robinson Wholesale,Topeka,USA,66608.0,5300.0,No
1488.0,0.0,2011.0,5.0,5.0,$91.04,Online Transaction,Electric Utility 1,San Jose ,USA,51694.67689524219,4900.0,No
675.0,1.0,2011.0,10.0,6.0,$3.06,Swipe Transaction,Supermarket Chain 3,Cibolo,USA,78108.0,5411.0,No
1106.0,2.0,2004.0,10.0,11.0,$2.72,Swipe Transaction,Tristans Eats,Pierce City,USA,65723.0,5812.0,No
1417.0,0.0,2017.0,3.0,17.0,$89.08,Chip Transaction,Pharmacy Company 4,Greeneville,USA,37743.0,5912.0,No
385.0,0.0,2014.0,6.0,7.0,$22.36,Swipe Transaction,Gao Car Service,Washington,USA,20019.0,4121.0,No
436.0,0.0,2017.0,3.0,22.0,$103.33,Chip Transaction,Foster Dentists,Manhattan,USA,60442.0,8021.0,No
1895.0,0.0,2003.0,7.0,16.0,$65.32,Online Transaction,Auto Toll Provider 4,San Jose ,USA,51694.67689524219,4784.0,No
705.0,5.0,2018.0,8.0,20.0,$32.29,Online Transaction,Auto Toll Provider 1,San Jose ,USA,51694.67689524219,4784.0,No
1114.0,1.0,2016.0,2.0,23.0,$5.79,Chip Transaction,Delivery Company 1,Louisville,USA,40213.0,4214.0,No
141.0,0.0,2015.0,11.0,26.0,$23.20,Online Transaction,Auto Toll Provider 1,San Jose ,USA,51694.67689524219,4784.0,No
1934.0,3.0,2003.0,1.0,3.0,$204.43,Swipe Transaction,Car Rental Company 3,Peru,USA,46970.0,3387.0,No
1599.0,0.0,2012.0,3.0,27.0,$27.30,Swipe Transaction,Auto Service Company 6,Plains,USA,31780.0,7538.0,No
896.0,1.0,2015.0,5.0,31.0,$59.10,Chip Transaction,Pharmacy Company 1,Novi,USA,48374.0,5912.0,No
1059.0,4.0,2008.0,6.0,26.0,$7.24,Swipe Transaction,Pharmacy Company 1,Meadville,USA,16335.0,5912.0,No
785.0,1.0,2007.0,10.0,30.0,$6.30,Swipe Transaction,Delivery Company 1,Goose Creek,USA,29445.0,4214.0,No
1007.0,0.0,2011.0,9.0,28.0,$16.90,Swipe Transaction,Fletchers Bar,San Bernardino,USA,92405.0,5813.0,No
689.0,4.0,2016.0,7.0,26.0,$1.54,Chip Transaction,Lonsdale Market,Indianapolis,USA,46250.0,5411.0,No
193.0,1.0,2014.0,1.0,17.0,$31.49,Swipe Transaction,Gas Station Company 4,Fresno,USA,93728.0,5541.0,No
50.0,0.0,2017.0,2.0,6.0,$4.57,Chip Transaction,Restaurant Chain 4,Cincinnati,USA,45212.0,5812.0,No
1246.0,3.0,2008.0,3.0,19.0,$18.89,Swipe Transaction,Wholesale Club 1,Lakewood,USA,90713.0,5300.0,No
1676.0,4.0,2016.0,11.0,17.0,$3.34,Chip Transaction,Bookstore Company 1,Topeka,USA,66614.0,5942.0,No
1846.0,0.0,2018.0,7.0,31.0,$100.00,Chip Transaction,Money Transfer Company 1,Livonia,USA,48154.0,4829.0,No
1707.0,2.0,2009.0,3.0,15.0,$36.27,Swipe Transaction,Wholesale Club 1,Libertyville,USA,60048.0,5300.0,No
1740.0,6.0,2012.0,2.0,16.0,$12.78,Swipe Transaction,Roman Market,Greentown,USA,46936.0,5411.0,No
589.0,0.0,2016.0,10.0,5.0,$458.16,Chip Transaction,Ronnies Insurance,Gilbert,USA,85233.0,6300.0,No
1725.0,0.0,2015.0,10.0,30.0,$168.78,Online Transaction,Electric Utility 3,San Jose ,USA,51694.67689524219,4900.0,No
1554.0,0.0,2004.0,7.0,11.0,$131.33,Swipe Transaction,Hotel and Resort Company 1,Denver,USA,80218.0,3509.0,No
1348.0,3.0,2011.0,8.0,21.0,$36.64,Swipe Transaction,Clothing Store 4,Toronto,Canada,51694.67689524219,5651.0,No
1483.0,1.0,2011.0,7.0,3.0,$46.43,Online Transaction,Travel Booking Company 2,San Jose ,USA,51694.67689524219,4722.0,No
324.0,0.0,2011.0,3.0,21.0,$15.69,Online Transaction,Digital Content Company 3,San Jose ,USA,51694.67689524219,5815.0,No
765.0,1.0,2019.0,5.0,21.0,$86.14,Swipe Transaction,Hotel and Resort Company 1,Moreno Valley,USA,92557.0,3509.0,No
1718.0,0.0,2012.0,6.0,10.0,$36.70,Swipe Transaction,Supermarket Chain 1,Grand Junction,USA,81504.0,5411.0,No
878.0,1.0,2004.0,11.0,1.0,$119.68,Swipe Transaction,Wholesale Club 1,Baltimore,USA,21216.0,5300.0,No
76.0,0.0,2019.0,4.0,27.0,$127.81,Chip Transaction,Acme Medical,Saint Joseph,USA,64501.0,8099.0,No
77.0,2.0,2013.0,4.0,11.0,$40.06,Swipe Transaction,Gas Station Company 3,Ellenton,USA,34222.0,5541.0,No
821.0,0.0,2015.0,2.0,11.0,$19.45,Swipe Transaction,Alexandras Drugs,Rexburg,USA,83440.0,5912.0,No
1656.0,0.0,2011.0,1.0,5.0,$214.14,Swipe Transaction,Miguels Municipal Water,Mesa,USA,85209.0,4900.0,No
188.0,1.0,2010.0,8.0,21.0,$51.31,Swipe Transaction,Wholesale Club 1,Verona,USA,15147.0,5300.0,No
238.0,1.0,2012.0,7.0,22.0,$12.06,Swipe Transaction,Gomez Spirits,Staten Island,USA,10304.0,5921.0,No
1554.0,1.0,2020.0,2.0,6.0,$46.86,Chip Transaction,Richardson Ale House,Irvine,USA,92620.0,5813.0,No
502.0,1.0,2010.0,1.0,1.0,$115.93,Swipe Transaction,Supermarket Chain 4,Silver Spring,USA,20907.0,5411.0,No
755.0,0.0,2019.0,1.0,9.0,$84.43,Chip Transaction,Lee Municipal Water,Santa Clara,USA,95051.0,4900.0,No
870.0,0.0,2002.0,1.0,28.0,$1.06,Swipe Transaction,Convenience Store Chain 1,Braddock,USA,15104.0,5499.0,No
658.0,1.0,2011.0,6.0,16.0,$17.95,Swipe Transaction,Serenitys Bar,Leesville,USA,71446.0,5813.0,No
941.0,3.0,2003.0,1.0,21.0,$23.16,Online Transaction,Ride Sharing Company 1,San Jose ,USA,51694.67689524219,4121.0,No
1625.0,4.0,2004.0,8.0,15.0,$4.85,Swipe Transaction,Fast Food Chain 10,Savannah,USA,31401.0,5814.0,No
1073.0,1.0,2016.0,11.0,29.0,$67.23,Swipe Transaction,Louies Eats,Rocky River,USA,44116.0,5812.0,No
1806.0,2.0,2009.0,3.0,1.0,$15.52,Swipe Transaction,Wholesale Club 1,Arlington,USA,76014.0,5300.0,No
1108.0,0.0,2010.0,8.0,30.0,$9.02,Swipe Transaction,Lee Foods,Orange Beach,USA,36561.0,5411.0,No
1044.0,1.0,2005.0,7.0,21.0,$41.85,Swipe Transaction,Gas Station Company 5,Richmond,USA,23237.0,5541.0,No
1725.0,0.0,2011.0,10.0,3.0,$41.34,Swipe Transaction,Fast Food Chain 2,Folsom,USA,95630.0,5814.0,No
1715.0,3.0,2010.0,12.0,24.0,$36.61,Swipe Transaction,Amys Lexington Diner,Lexington,USA,27295.0,5812.0,No
684.0,1.0,2011.0,4.0,22.0,$46.29,Online Transaction,Auto Toll Provider 1,San Jose ,USA,51694.67689524219,4784.0,No
1071.0,1.0,2017.0,11.0,12.0,$9.13,Chip Transaction,Amalgamated Ale House,Rio de Janeiro,Brazil,51694.67689524219,5813.0,No
450.0,0.0,2014.0,12.0,10.0,$58.48,Swipe Transaction,Gas Station Company 3,Balch Springs,USA,75180.0,5541.0,No
1724.0,2.0,2011.0,11.0,15.0,$4.13,Swipe Transaction,Kharis Foods,Sayville,USA,11782.0,5411.0,No
727.0,4.0,2002.0,3.0,19.0,$66.92,Swipe Transaction,Wholesale Club 1,Sacramento,USA,95822.0,5300.0,No
1501.0,3.0,2000.0,1.0,7.0,$48.92,Swipe Transaction,Convenience Store Chain 3,Exira,USA,50076.0,5499.0,No
254.0,3.0,2006.0,3.0,10.0,$74.69,Swipe Transaction,Hill Sports Apparel,Denver,USA,80249.0,5655.0,No
783.0,3.0,2018.0,6.0,15.0,$24.92,Chip Transaction,Fast Food Chain 2,Reseda,USA,91335.0,5814.0,No
25.0,2.0,2013.0,3.0,21.0,$4.23,Swipe Transaction,Murphy Gourmet Supplies,Niagara Falls,USA,14301.0,5411.0,No
714.0,4.0,2008.0,1.0,24.0,$104.12,Swipe Transaction,High End Goods Store 2,Raywick,USA,40060.0,5719.0,No
1817.0,0.0,2016.0,5.0,23.0,$156.11,Online Transaction,Digital Delivery Company 3,San Jose ,USA,51694.67689524219,4899.0,No
1447.0,2.0,2017.0,7.0,16.0,$66.48,Chip Transaction,Wholesale Club 1,Molalla,USA,97038.0,5300.0,No
1000.0,2.0,2016.0,12.0,21.0,$39.28,Swipe Transaction,Pharmacy Company 2,Shawnee On Delaware,USA,18356.0,5912.0,No
1816.0,0.0,2018.0,4.0,15.0,$63.45,Chip Transaction,Katherines Home Materials,Bothell,USA,98011.0,5211.0,No
1934.0,3.0,2004.0,7.0,1.0,$1.40,Swipe Transaction,Convenience Store Chain 1,Greentown,USA,46936.0,5499.0,No
1294.0,0.0,2019.0,12.0,5.0,$72.82,Chip Transaction,Department Store 1,Norfolk,USA,23513.0,5311.0,No
1861.0,1.0,2003.0,5.0,24.0,$54.46,Online Transaction,Online Casino 6,San Jose ,USA,51694.67689524219,7801.0,No
1237.0,1.0,2006.0,6.0,22.0,$1.77,Swipe Transaction,Bookstore Company 1,Orlando,USA,32829.0,5942.0,No
247.0,1.0,2010.0,10.0,23.0,$81.95,Swipe Transaction,Gas Station Company 8,Brighton,USA,38011.0,5541.0,No
433.0,2.0,2019.0,5.0,31.0,$93.82,Chip Transaction,Mylas Car Repairs,Cool,USA,95614.0,7538.0,No
74.0,1.0,2008.0,1.0,28.0,$25.96,Online Transaction,Ride Sharing Company 2,San Jose ,USA,51694.67689524219,4121.0,No
970.0,1.0,2003.0,6.0,29.0,$45.16,Swipe Transaction,Frankies Carrollton Supermarket,Carrollton,USA,64633.0,5411.0,No
1724.0,1.0,2010.0,8.0,8.0,$68.49,Swipe Transaction,Phoenixs Discount Goods,Sayville,USA,11782.0,5310.0,No
1023.0,5.0,2011.0,11.0,2.0,$186.45,Swipe Transaction,Rivera Portland Insurance,Portland,USA,97230.0,6300.0,No
735.0,4.0,2004.0,5.0,28.0,$70.18,Swipe Transaction,Franks Mechanicsville Gourmet Supplies,Mechanicsville,USA,23111.0,5411.0,No
5.0,1.0,2004.0,4.0,5.0,$80.00,Swipe Transaction,Money Transfer Company 1,Canon City,USA,81212.0,4829.0,No
1137.0,4.0,2009.0,9.0,25.0,$154.10,Swipe Transaction,Phone Service Provider 2,Lubbock,USA,79413.0,4814.0,No
804.0,2.0,2014.0,1.0,8.0,$28.82,Swipe Transaction,Bookstore Company 1,Hugo,USA,55038.0,5942.0,No
1321.0,0.0,2019.0,11.0,11.0,$0.21,Chip Transaction,Convenience Store Chain 1,Gilbert,USA,85297.0,5499.0,No
28.0,2.0,2011.0,7.0,10.0,$24.25,Swipe Transaction,Joannas Bar,Littleton,USA,80130.0,5813.0,No
1972.0,0.0,2015.0,2.0,11.0,$28.23,Swipe Transaction,Phone Service Provider 3,Troy,USA,62294.0,4814.0,No
1725.0,0.0,2011.0,3.0,3.0,$42.79,Swipe Transaction,Fast Food Chain 2,Folsom,USA,95630.0,5814.0,No
1346.0,1.0,2010.0,2.0,9.0,$14.01,Swipe Transaction,Restaurant Chain 13,Marrero,USA,70072.0,5812.0,No
1129.0,2.0,2007.0,6.0,2.0,$32.55,Swipe Transaction,Gutierrez Discount Emporium,Gladwin,USA,48624.0,5310.0,No
695.0,1.0,2017.0,11.0,6.0,$46.42,Swipe Transaction,Pharmacy Company 1,Polson,USA,59860.0,5912.0,No
812.0,1.0,2012.0,8.0,14.0,$79.44,Online Transaction,Digital Delivery Company 4,San Jose ,USA,51694.67689524219,4899.0,No
718.0,4.0,2014.0,5.0,6.0,$39.26,Swipe Transaction,Wholesale Club 1,Remsen,USA,51050.0,5300.0,No
1406.0,0.0,2016.0,5.0,13.0,$11.17,Chip Transaction,Peterson Wholesale,Monticello,USA,52310.0,5300.0,No
1643.0,1.0,2010.0,9.0,10.0,$39.79,Swipe Transaction,Movie Theater Chain 1,Greenup,USA,41144.0,7832.0,No
1327.0,2.0,2014.0,8.0,15.0,$55.16,Swipe Transaction,Barnes Bay Shore Foods,Bay Shore,USA,11706.0,5411.0,No
920.0,5.0,2010.0,11.0,16.0,$19.74,Swipe Transaction,Auto Service Company 11,Fort Smith,USA,72908.0,7538.0,No
1672.0,0.0,2020.0,2.0,12.0,$96.57,Chip Transaction,Pharmacy Company 2,Belgrade,USA,59714.0,5912.0,No
69.0,4.0,2008.0,4.0,4.0,$60.00,Swipe Transaction,Money Transfer Company 1,Charlotte,USA,28227.0,4829.0,No
259.0,5.0,2008.0,2.0,10.0,$0.99,Swipe Transaction,Convenience Store Chain 1,Farmville,USA,23901.0,5499.0,No
1695.0,2.0,2005.0,2.0,18.0,$15.52,Swipe Transaction,Delivery Company 2,Alhambra,USA,91801.0,4214.0,No
1123.0,2.0,2005.0,9.0,16.0,$45.47,Swipe Transaction,Lee Drugs,Kissimmee,USA,34744.0,5912.0,No
1959.0,1.0,2016.0,10.0,27.0,$99.75,Chip Transaction,Jadens Wholesale,Lancaster,USA,93535.0,5300.0,No
348.0,2.0,2004.0,11.0,19.0,$140.00,Swipe Transaction,Money Transfer Company 1,Bel Air,USA,21014.0,4829.0,No
1491.0,1.0,2017.0,5.0,22.0,$77.05,Online Transaction,Clothing Store 5,San Jose ,USA,51694.67689524219,5651.0,No
624.0,1.0,2018.0,5.0,28.0,$1.79,Chip Transaction,Restaurant Chain 3,Lutz,USA,33559.0,5812.0,No
1016.0,1.0,2018.0,12.0,24.0,$13.68,Swipe Transaction,Cataleyas Ale House,Baton Rouge,USA,70892.0,5813.0,No
1459.0,1.0,2006.0,4.0,3.0,$85.66,Swipe Transaction,Pharmacy Company 4,Endicott,USA,13760.0,5912.0,No
956.0,0.0,2009.0,5.0,28.0,$26.29,Swipe Transaction,Movie Theater Chain 2,San Pablo,USA,94806.0,7832.0,No
238.0,0.0,2005.0,6.0,1.0,$6.04,Swipe Transaction,Rodriguez Restaurant,Staten Island,USA,10304.0,5812.0,No
861.0,0.0,2016.0,10.0,4.0,$49.24,Chip Transaction,Restaurant Chain 5,Leominster,USA,1453.0,5812.0,No
1842.0,1.0,2011.0,3.0,27.0,$2.39,Swipe Transaction,Ryan Fine Foods,Mills River,USA,28759.0,5411.0,No
1447.0,0.0,2007.0,11.0,24.0,$80.00,Swipe Transaction,Money Transfer Company 1,Lake Oswego,USA,97034.0,4829.0,No
392.0,1.0,2010.0,7.0,17.0,$33.44,Online Transaction,Ride Sharing Company 2,San Jose ,USA,51694.67689524219,4121.0,No
76.0,3.0,2016.0,3.0,20.0,$4.12,Chip Transaction,Neufelder Foods,Saint Joseph,USA,64501.0,5411.0,No
1739.0,3.0,2008.0,4.0,20.0,$8.15,Swipe Transaction,Blaines Diner,Woodside,USA,11377.0,5812.0,No
1383.0,1.0,2013.0,7.0,16.0,$22.62,Swipe Transaction,Greysons Car Repairs,Cordele,USA,31015.0,7538.0,No
810.0,0.0,2005.0,9.0,22.0,$13.17,Online Transaction,Ride Sharing Company 2,San Jose ,USA,51694.67689524219,4121.0,No
642.0,2.0,2020.0,1.0,13.0,$12.99,Chip Transaction,Fast Food Chain 10,Meyersdale,USA,15552.0,5814.0,No
103.0,4.0,2018.0,5.0,26.0,$17.08,Chip Transaction,Pharmacy Company 2,San Francisco,USA,94121.0,5912.0,No
1170.0,0.0,2009.0,3.0,10.0,$24.05,Swipe Transaction,Miller Car Service,Charlotte,USA,28269.0,4121.0,No
713.0,1.0,2019.0,12.0,13.0,$20.01,Swipe Transaction,Delivery Company 3,Burleson,USA,76028.0,9402.0,No
618.0,3.0,2018.0,2.0,23.0,$15.89,Chip Transaction,Miller Pharmacy,Concord,USA,94518.0,5912.0,No
1270.0,1.0,2006.0,3.0,17.0,$2.48,Swipe Transaction,Discount Store 4,Pittsburgh,USA,15216.0,5310.0,No
1729.0,0.0,2006.0,2.0,17.0,$60.94,Swipe Transaction,Wholesale Club 1,Lewiston,USA,83501.0,5300.0,No
570.0,1.0,2011.0,5.0,24.0,$128.10,Swipe Transaction,Phone Service Provider 3,Santa Ana,USA,92704.0,4814.0,No
1772.0,3.0,2017.0,12.0,10.0,$46.10,Chip Transaction,Wholesale Club 1,Dover,USA,17315.0,5300.0,No
1801.0,2.0,2016.0,9.0,19.0,$164.57,Chip Transaction,Hotel and Resort Company 10,San Francisco,USA,94114.0,3780.0,No
731.0,1.0,2013.0,3.0,22.0,$34.95,Swipe Transaction,Convenience Store Chain 1,Memphis,USA,38106.0,5499.0,No
1725.0,0.0,2016.0,11.0,3.0,$38.59,Chip Transaction,Restaurant Chain 1,Folsom,USA,95630.0,5812.0,No
996.0,3.0,2004.0,10.0,7.0,$30.39,Swipe Transaction,Discount Store 1,Mooresville,USA,28115.0,5310.0,No
783.0,0.0,2006.0,5.0,25.0,$8.58,Swipe Transaction,Consolidated Wholesale,Kenosha,USA,53144.0,5300.0,No
457.0,0.0,2016.0,5.0,20.0,$21.57,Online Transaction,Online Retailer 2,San Jose ,USA,51694.67689524219,5311.0,No
862.0,3.0,1999.0,8.0,7.0,$2.62,Swipe Transaction,Gas Station Company 2,Louisville,USA,40299.0,5541.0,No
309.0,2.0,2014.0,6.0,24.0,$37.56,Online Transaction,Ride Sharing Company 1,San Jose ,USA,51694.67689524219,4121.0,No
553.0,1.0,2013.0,10.0,19.0,$169.56,Swipe Transaction,Car Rental Company 5,Fayetteville,USA,72703.0,3393.0,No
275.0,0.0,1998.0,6.0,2.0,$66.60,Swipe Transaction,Commuter Rail System 6,Boston,USA,2266.0,4111.0,No
731.0,0.0,2015.0,7.0,9.0,$40.78,Chip Transaction,Bookstore Company 1,Germantown,USA,38138.0,5942.0,No
1129.0,1.0,2005.0,1.0,12.0,$1.09,Swipe Transaction,Pharmacy Company 2,Gladwin,USA,48624.0,5912.0,No
204.0,3.0,2019.0,2.0,24.0,$2.94,Chip Transaction,Fast Food Chain 2,Columbia,USA,29209.0,5814.0,No
755.0,2.0,2011.0,8.0,14.0,$120.54,Swipe Transaction,Discount Store 6,Silver Spring,USA,20904.0,5310.0,No
1983.0,3.0,2008.0,2.0,1.0,$42.44,Online Transaction,Clothing Store 5,San Jose ,USA,51694.67689524219,5651.0,No
141.0,1.0,2002.0,12.0,1.0,$39.13,Swipe Transaction,Wholesale Club 1,Edison,USA,8817.0,5300.0,No
1126.0,0.0,2011.0,7.0,22.0,$17.47,Online Transaction,Ride Sharing Company 1,San Jose ,USA,51694.67689524219,4121.0,No
1394.0,0.0,2003.0,4.0,1.0,$18.69,Swipe Transaction,Aprils Price Cutters,Ann Arbor,USA,48104.0,5310.0,No
1956.0,0.0,2013.0,1.0,23.0,$38.98,Swipe Transaction,Kailyns Rolette Supermarket,Rolette,USA,58366.0,5411.0,No
1937.0,0.0,2018.0,11.0,24.0,$32.33,Chip Transaction,Richardson Car Service,Alpharetta,USA,30005.0,4121.0,No
1444.0,0.0,2006.0,12.0,25.0,$60.00,Swipe Transaction,Money Transfer Company 1,High Point,USA,27262.0,4829.0,No
150.0,3.0,2009.0,12.0,6.0,$45.66,Swipe Transaction,Restaurant Chain 7,Pflugerville,USA,78660.0,5812.0,No
1763.0,0.0,2018.0,4.0,30.0,$146.45,Chip Transaction,Phone Service Provider 1,Aurora,USA,60506.0,4814.0,No
247.0,2.0,2011.0,1.0,20.0,$52.72,Swipe Transaction,Supermarket Chain 2,Collierville,USA,38017.0,5411.0,No
1837.0,1.0,2017.0,7.0,6.0,$3.13,Chip Transaction,Restaurant Chain 7,Edgewater,USA,7020.0,5812.0,No
1636.0,0.0,2010.0,8.0,7.0,$18.48,Swipe Transaction,Macron Webster Diner,Webster,USA,14580.0,5812.0,No
1826.0,5.0,2016.0,7.0,26.0,$13.63,Chip Transaction,Delivery Company 1,Astoria,USA,11105.0,4214.0,No
1834.0,0.0,2007.0,1.0,10.0,$37.05,Swipe Transaction,Gomez Car Service,Brentwood,USA,94513.0,4121.0,No
387.0,1.0,2018.0,7.0,2.0,$60.00,Chip Transaction,Money Transfer Company 1,Anaheim,USA,92801.0,4829.0,No
463.0,4.0,2002.0,5.0,12.0,$7.96,Swipe Transaction,Gas Station Company 1,North Tonawanda,USA,14120.0,5541.0,No
438.0,5.0,2015.0,3.0,17.0,$7.73,Chip Transaction,Supermarket Chain 2,Brooklyn,USA,11221.0,5411.0,No
1180.0,4.0,2005.0,2.0,2.0,$13.40,Swipe Transaction,Phone Service Provider 3,Kingston,USA,37763.0,4814.0,No
878.0,1.0,2014.0,8.0,2.0,$12.69,Swipe Transaction,Delivery Company 3,Woodstock,USA,21163.0,9402.0,No
214.0,1.0,2016.0,11.0,16.0,$5.16,Chip Transaction,Convenience Store Chain 1,Tallahassee,USA,32317.0,5499.0,No
1028.0,1.0,2014.0,12.0,30.0,$39.17,Swipe Transaction,Vending Machine Product 1,Jackson,USA,41339.0,5499.0,No
1253.0,0.0,2014.0,5.0,15.0,$79.29,Swipe Transaction,Gas Station Company 2,Orlando,USA,32817.0,5541.0,No
397.0,4.0,2018.0,12.0,7.0,$130.26,Chip Transaction,Wood Burnet Optical Services,Burnet,USA,78611.0,8043.0,No
1537.0,2.0,2011.0,12.0,25.0,$5.74,Swipe Transaction,Gas Station Company 2,Palm Coast,USA,32137.0,5541.0,No
388.0,3.0,2019.0,4.0,5.0,$37.91,Chip Transaction,Wholesale Club 1,Withee,USA,54498.0,5300.0,No
1180.0,2.0,2005.0,6.0,27.0,$64.51,Swipe Transaction,Wholesale Club 1,Annapolis,USA,21409.0,5300.0,No
1565.0,1.0,2013.0,12.0,10.0,$44.47,Swipe Transaction,Convenience Store Chain 1,Minneapolis,USA,55401.0,5499.0,No
1243.0,5.0,2003.0,9.0,19.0,$1.49,Swipe Transaction,Thomas Restaurant,Compton,USA,90222.0,5812.0,No
472.0,2.0,2011.0,3.0,27.0,$39.27,Swipe Transaction,Hall Wholesale,Fuquay Varina,USA,27526.0,5300.0,No
1486.0,4.0,2006.0,7.0,28.0,$15.06,Swipe Transaction,Fast Food Chain 2,Mexico City,Mexico,51694.67689524219,5814.0,No
1629.0,0.0,2014.0,10.0,20.0,$64.19,Swipe Transaction,Demetriuss Female Fashion,Clio,USA,48420.0,5621.0,No
1118.0,2.0,2020.0,1.0,8.0,$5.82,Chip Transaction,Pharmacy Company 1,Batesville,USA,72501.0,5912.0,No
1206.0,3.0,2014.0,8.0,19.0,$7.00,Swipe Transaction,Harris Supermarket,Chicago,USA,60659.0,5411.0,No
495.0,3.0,2009.0,8.0,21.0,$25.64,Swipe Transaction,Restaurant Chain 12,Monroe,USA,28110.0,5812.0,No
1808.0,2.0,2016.0,11.0,17.0,$9.33,Chip Transaction,Cosmetics Store 1,Ocean View,USA,96737.0,5977.0,No
583.0,0.0,2005.0,12.0,27.0,$35.48,Online Transaction,Ride Sharing Company 1,San Jose ,USA,51694.67689524219,4121.0,No
1014.0,0.0,2009.0,10.0,8.0,$72.69,Swipe Transaction,Phone Service Provider 3,Saint Ignatius,USA,59865.0,4814.0,No
1288.0,3.0,2013.0,11.0,16.0,$48.76,Swipe Transaction,Jairos Family Clothing,Richmond Hill,USA,31324.0,5651.0,No
404.0,3.0,2015.0,5.0,20.0,$41.37,Swipe Transaction,Wholesale Club 1,San Antonio,USA,78232.0,5300.0,No
389.0,3.0,2017.0,9.0,20.0,$38.48,Chip Transaction,Department Store 5,Vancouver,USA,98684.0,5311.0,No
1070.0,1.0,2012.0,3.0,23.0,$27.33,Swipe Transaction,Kaidens Auto Repair,Brownsville,USA,78521.0,7538.0,No
757.0,0.0,2010.0,1.0,15.0,$27.63,Swipe Transaction,Wholesale Club 1,Fort Worth,USA,76133.0,5300.0,No
656.0,0.0,2016.0,10.0,25.0,$15.43,Chip Transaction,Clays Grocery,Cumberland City,USA,37050.0,5411.0,No
660.0,2.0,2002.0,7.0,29.0,$64.38,Swipe Transaction,Restaurant Chain 2,Eden,USA,14057.0,5812.0,No
1928.0,3.0,1999.0,12.0,30.0,$0.65,Swipe Transaction,Walker Restaurant,Victorville,USA,92392.0,5812.0,No
1304.0,0.0,2016.0,9.0,6.0,$0.82,Swipe Transaction,Fast Food Chain 2,Dearborn,USA,48126.0,5814.0,No
1156.0,3.0,2007.0,4.0,17.0,$147.12,Swipe Transaction,Adams Topeka Municipal Water,Topeka,USA,66619.0,4900.0,No
1023.0,4.0,2012.0,4.0,12.0,$11.22,Swipe Transaction,Elyses Restaurant,Portland,USA,97230.0,5812.0,No
1514.0,2.0,2005.0,3.0,18.0,$4.92,Swipe Transaction,Vending Machine Product 1,Folsom,USA,95630.0,5499.0,No
1071.0,2.0,2016.0,3.0,6.0,$42.20,Chip Transaction,Liliths Home Supplies,Oviedo,USA,32765.0,5211.0,No
1253.0,0.0,2014.0,10.0,29.0,$50.67,Swipe Transaction,Sages Resort and Casino,Orlando,USA,32811.0,7995.0,No
878.0,1.0,2014.0,7.0,7.0,$180.00,Swipe Transaction,Money Transfer Company 1,White Marsh,USA,21162.0,4829.0,No
1622.0,1.0,2016.0,4.0,26.0,$1.91,Swipe Transaction,Vending Machine Product 1,Olathe,USA,81425.0,5499.0,No
722.0,3.0,2010.0,4.0,10.0,$7.78,Swipe Transaction,Wright Grocery,Toledo,USA,43605.0,5411.0,No
1478.0,3.0,2004.0,1.0,19.0,$37.83,Online Transaction,Auto Toll Provider 1,San Jose ,USA,51694.67689524219,4784.0,No
1236.0,1.0,2017.0,8.0,7.0,$187.89,Chip Transaction,Robinson Medical Group,Beachwood,USA,44122.0,8011.0,No
1184.0,4.0,2016.0,8.0,26.0,$160.00,Chip Transaction,Money Transfer Company 1,Reno,USA,89523.0,4829.0,No
1486.0,2.0,2014.0,4.0,21.0,$28.66,Swipe Transaction,Remingtons Car Service,Farmingdale,USA,4344.0,4121.0,No
